,Unnamed: 0,text,target
756,1798,from weinssrs6101ecsrpiedu stephen andrew weinstein subject new religion forming  sign up summary read it  worthwhile  laughs  serious questions about real religion keywords eveism religion  nntppostinghost rs6101ecsrpiedu organization rensselaer polytechnic institute troy ny lines 102  let me begin by saying i think this is the worlds first religion to use the net as its major recruitment medium  therefore even if this religion does not take off its founding members will be very important historically as this method of soliciting membership will eventually become  common  the basis of this religion is to apply various aspects of current conventional morality to the characters in genesis and exodus but assume that the bibles accounts of the facts and historical events is correct  for example  story of adam and eve adam and eve are in garden of eden naked and ignorant  have unlimited supply of food provided but no clothing jobs or knowledge  god says not to eat fruit of tree of knowledge  they do anyway then try to hide  in bushes  god finds them and forces them out of garden there are several different stories on what they were doing while naked in the bushes that might have angered god  traditional philosophy 1 the only reason you need knowledge or a job is to eat  if someone else will provide you with food then you can be stupid and unemployed and its ok this is why married women usually didnt work until recent decades 2 authority figures such as god whoever was behind the vietnam war hitler  and slaveowners are always right and should be blindly followed without  question by ordinary people who cant make decisions for themselves  interpretation of events based on traditional philosophy they were not supposed to eat the fruit  they should have done whatever god told them to  like small children they had their needs provided for and were obligated to do whatever their father said to  being forced to leave the  garden and work in order to obtain food was a punishment  lessons from traditional interpretation 1  ignorance is good  knowledge is bad but tempting 2  having food provided for you for nothing read welfare is ideal  get ting a job and feeding yourself with what you earn is punishment 3  public nudity is good  covering up is bad 4  authority figures are intrinsically right  normal people are dumb and  should do whatever they are told without question  they should not think for  themselves 5  people in subordinate positions are especially obligated to refrain from learning  for example it should be illegal for slaves to learn to read  1990s philosophy 1  people should seek education and employment outside the home unless named hillary clinton or murphy brown 2  people should use common sense  they should not kill other people  binding of issac wars holocaust etc just because they are told to  interpretation of events based on current philosophy they were supposed to eat the fruit  god gave wanted them to seek knowledge rather than be handed it on a silver platter  once they had gained knowledge and by seeking it showed their ability to make mature decisions for them selves they no longer needed to be treated like little children and were  rewarded by being allowed into the real world  lessons from new interpretation 1  ignorance is bad  knowledge is good but must be sought 2  having food provided for you for nothing read welfare is at best a temporary measure  getting a job and feeding yourself with what you earn is ideal 3  public nudity is bad  covering up is good 4  authority figures are often wrong  normal people are intelligent and should consider whether the instructions are really a good idea and alter or abolish bad governments  they should think for themselves 5  people in subordinate decisions are often discouraged from knowledge but should seek it anyway and all the harder  for example poor children  without good schools should work especially hard in order to make a better life for their children and themselves  i have tentatively named this new philosophy the church of eveism because eves decision to eat the apple is mansickinds first good decision instead of its first bad one as traditionally believed  she is therefore clearly a protagonist  god at first appears evil for telling people not to seek  knowledge but on deeper analysis is also a protagonist  as god rewarded the decision to defy him and provided the tree in the first place the intention and desire were clearly to have the knowledge be obtained but to delay it  until it was actively sought  end serious discussion  begin humor  save this post to disk or file server  someday it will be considered the most important writing since the 10 commandments  you want an original copy  stay tuned for the rfd on socreligioneveism can i get a tax deduction for money i donate to this organization  return to serious discussion when posting followups  stephen weinstein weinssrpiedu          ,3
757,1848,from psyrobtwubvmsdccbuffaloedu robert weiss subject lds gordons question on the nicene creed organization university at buffalo lines 28 newssoftware vaxvms vnews 141 nntppostinghost ubvmsdccbuffaloedu  gordon banks quoted and added  gb in article c50m5peozacsubuffaloedu gb psyrobtwubvmsbccbuffaloedu robert weiss writes gb gb  gb   christians have professed for more than 1660 years the nicene gb creed a statement of beliefs drawn from the truths of scripture gb that was officially accepted by a council of church bishops gb and leaders at nicea in 325 ad christians still recite gb this creed regularly in public worship gb  gb gb so prior to 325 ad there were no christians  or all of them really gb believed the nicean creed even before it was formulated  do you gb really believe such an absurdity  im afraid you do         no      i really dont honest       the nicene creed as i mentioned above is a brief statement of      beliefs that are derived from scripture that this certain list      did not exist earlier does not indicate that the beliefs summarized       in in did not exist before the formula was derived   robert weiss psyrobtwubvmsccbuffaloedu ,3
758,282,from keithccocaltechedu keith allan schneider subject re political atheists organization california institute of technology pasadena lines 54 nntppostinghost punishercaltechedu  reference line trimmed  liveseysolntzewpdsgicom jon livesey writes    there is a good deal more confusion here   you started off with the  assertion that there was some objective morality and as you admit here you finished up with a recursive definition   murder is  objectively immoral but eactly what is murder and what is not itself requires an appeal to morality  yes  now you have switch targets a little but only a little   now you are asking what is the goal   what do you mean by goal   are you suggesting that there is some objective goal out there somewhere and we form our morals to achieve it  well for example the goal of natural morality is the survival and propogation of the species  another example of a moral system is presented within the declaration of independence which states that we should be guaranteed life liberty and the pursuit of happiness  you see to have a moral system we must define the purpose of the system  that is we shall be moral unto what end  murder is certainly a violation of the golden rule  and i thought i had defined murder as an intentional killing of a nonmurderer against his will and you responded to this by asking whether or not the execution of an innocent person under our system of capital punishment was a murder or not i fail to see what this has to do with anything  i never claimed that our system of morality was an objective one i thought that was your very first claim   that there was some kind of objective morality and that an example of that was that murder is wrong   if you dont want to claim that any more thats fine  well murder violates the golen rule which is certainly a pillar of most every moral system  however i am not assuming that our current system and the manner of its implementation are objectively moral  i think that it is a very good approximation but we cant be perfect  and by the way you dont seem to understand the difference between arbitrary and objective   if keith schneider defines murder to be this that and the other thats arbitrary   jon livesey may still say well according to my personal system of morality all killing of humans against their will is murder and wrong and what the legal definition of murder may be in the usa kuweit saudi arabia or the prc may be matters not a whit to me  well objective would assume a system based on clear and fundamental concepts while arbitary implies no clear line of reasoning  keith ,0
759,1420,from baalkekelvinjplnasagov ron baalke subject magellan update  041693 organization jet propulsion laboratory lines 25 distribution world nntppostinghost kelvinjplnasagov keywords magellan jpl newssoftware vaxvms vnews 141      forwarded from doug griffith magellan project manager                          magellan status report                             april 16 1993  1  the magellan mission at venus continues normally gathering gravity data which provides measurement of density variations in the upper mantle which can be correlated to surface topography  spacecraft performance is nominal  2  magellan has completed 7225 orbits of venus and is now 39 days from the end of cycle4 and the start of the transition experiment  3  no significant activities are expected next week as preparations for aerobraking continue on schedule  4  on monday morning april 19 the moon will occult venus and interrupt the tracking of magellan for about 68 minutes                                ron baalke          baalkekelvinjplnasagov                    jet propulsion lab               ms 5253684 telos  the aweto from new zealand             pasadena ca 91109  is part caterpillar and                                part vegetable  ,2
760,1174,from amruth laxman al26andrewcmuedu subject surviving large accelerations organization junior electrical and computer engineering carnegie mellon pittsburgh pa lines 16 nntppostinghost po5andrewcmuedu  hi     i was reading through the spaceflight handbook and somewhere in there the author discusses solar sails and the forces acting on them when and if they try to gain an initial acceleration by passing close to the sun in a hyperbolic orbit the magnitude of such accelerations he estimated to be on the order of 700g he also says that this is may not be a big problem for manned craft because humans and this was published in 1986 have already withstood accelerations of 45g all this is very longwinded but heres my question finally  are 45g accelerations in fact humanly tolerable  with the aid of any mechanical devices of course if these are possible what is used to absorb the acceleration can this be extended to larger accelerations  thanks is advance amruth laxman  ,2
761,1979,from kevinrotagmiorg kevin darcy subject re after 2000 years can we say that christian morality is  organization who me lines 15  in article 1993apr1501032923133mnemosynecsduedu kcochrannyxcsduedu keith justified and ancient cochran writes followups set out of talkabortion  in article c5fuo2ff8newscsouiucedu cobbalexialisuiucedu mike cobb writes am i reading this thread wrong or is this just another bemoaning of the fact that christianity has a code of objective morality  please define this objective morality  while youre at it please state the theory of creationism  still searching for an irrelevant issue in which to mire a prolifer i see slimy tactic  99999999 kevin ,3
762,1128,from nsmcaauroraalaskaedu subject re jemison on star trek better ideas articleid aurora1993apr251544491 organization university of alaska fairbanks lines 31 nntppostinghost acad3alaskaedu  in article 1rbp6qoaiaccessdigexnet prbaccessdigexcom pat writes  in article 1993apr2221473522733princetonedu phoenixprincetoneducarlosn carlos g niederstrasser writes a transporter operator  that better be one important transport  usually   it is a nameless ensign who does the job  for such a guest appearance i would   have expected a more visiblemeaningful role      christian  slater only gota  cameo on st6      and besides    maybe she cant act    pat    better idea for use of nasa shuttle astronauts and crew is have them be found lost in space after a accident with a worm hole or other spacetime glitch  maybe age jemison a few years makeup and such and have her as the only survivour of a failed shuttle mission that got lost   heh of late they way they have been having shuttle problems in the media anything can happen   imagine a astronautcrew member to find themselves in the 24th century as the object of interest of an alien civilization maybe rescued or helped by the st enterprise  i know vegr and such was okay but this could be better   michael adams nsmcaacad3alaskaedu  im not high just jacked ,2
763,686,from liveseysolntzewpdsgicom jon livesey subject re morality was re political atheists organization sgi lines 51 nntppostinghost solntzewpdsgicom  in article 1ql5sninn4vmgapcaltechedu keithccocaltechedu keith allan schneider writes  liveseysolntzewpdsgicom jon livesey writes    so you are saying that it isnt possible for an instinctive act  to be moral one    i like to think that many things are possible   explain to me  how instinctive acts can be moral acts and i am happy to listen    for example if it were instinctive not to murder  then not murdering would have no moral significance since there would be nothing voluntary about it     that is in order for an act to be an act of morality  the person must consider the immoral action but then disregard   it    weaker than that   there must be the possibility that the  organism  its not just people we are talking about  can  consider alternatives    so only intelligent beings can be moral even if the bahavior of other  beings mimics theirs  you are starting to get the point   mimicry is not necessarily the  same as the action being imitated   a parrot saying pretty polly  isnt necessarily commenting on the pulchritude of polly   and how much emphasis do you place on intelligence  see above   animals of the same species could kill each other arbitarily but   they dont  they do   i and other posters have given you many examples of exactly this but you seem to have a very short memory   are you trying to say that this isnt an act of morality because  most animals arent intelligent enough to think like we do  im saying  9there must be the possibility that the organism  its not  9just people we are talking about  can consider alternatives  its right there in the posting you are replying to  jon ,0
764,423,from cgcadbartinescnpt comp graphicscad subject rtrace 820 keywords ray tracing nntppostinghost bart organization inescporto portugal lines 83  there is a new version of the rtrace raytracing package 820 at asterixinescnpt 1923524617 in directory pubrtrace check the readme file  rtrace now can use the suit toolkit to have a nice user interface compile it with dsuit or modify the makefile suit is available at suituvacscsvirginiaedu i have binaries of rtrace with suit for sun sparc sgi indigo and dosgo32 please contact me if interested    the mac rtrace 10 port is in directory pubrtracemacintosh thanks to reid judd reidjuddeastsuncom and greg ferrar gregtfunctionmpsohiostateedu    small changes were done since version 810 mainly  1 now it is possible to discard backface polygons and triangles    for fast preview  2 the support program scn2sff has been reworked to use temp files    here goes a short description of current converters from cadmolecularchemistry packages to the scn format  the package programs are related as below those marked with  have been modified  9       irit2scn      irit                                           nff nffclean nffp2pp 9        sol2scn                        acad11                  nff2sff                                            9        mol2scn9  v    scn2sff    v9rtrace    alchemy   scn  sff  pic or ppm 999        cpp                            9        pdb2scn                                    picmix      pdb                                  picblend 999                                   ppmmix 9       chem2scn                                    ppmblend    chemical                                             3ds2scn     3d studio                                             iv2scn     iris inventor     the dos port of rtrace is in pubrtracepc386 rtrac820arj utils820arj and image820arj see the readme file there requires djgpp go32 dos extender version 109 included which can be found in directory pubpcdjgpp and in many sites around netland there are also demo scenes manuals and all the source code    please feel free to get it and use it hope you like it  regards antonio costa       o     o                                  i n e s c     o           antonio costa         email   accasterixinescnpt          o                                    o  comp graphics  cad  decnet   portoacosta                                                largo mompilher 22    uucp     mcvax    o  o      4100 porto portugal   bell     35102321006                o     o     o          let the good times roll   ,1
765,1637,from bskendignetcomcom brian kendig subject re is it good that jesus died organization starfleet headquarters san francisco lines 203  brianlplarizonaedu brian ceccarelli 6026219615 writes bskendignetcomcom brian kendig writes  and i maintain  some people do not want to enter into the light and the knowledge that they alone are their own masters because they fear it they are too afraid of having to face the world on their own terms    are you your own master  do you have any habits that you cannot break  if i have a habit that i really want to break and i am willing to make whatever sacrifice i need to make to break it then i do so there have been bad habits of mine that ive decided to put forth the effort to break and ive done so there have been other bad habits that ive decided are not worth the effort to break  its my choice either way  i am my own master  i choose what i want to do  i weigh the benefits of my actions against their consequences and i use my experience to help me deal with the unexpected which in turn make me more experienced  i dont always succeed but i never fail either  i learn  do you have any habits you cant break  why not  for one you seem unable to master your lack of desire to understand even the slightest concept of the bible  i have arrived at my own understanding of christianity just as youve probably arrived at your own understanding of islam that is most likely very different from the way a moslem thinks of his religion are you unable to master your lack of desire to understand even the slightest concept of the quran  if thats different then how is it different from what you accuse me of  can i accuse you of having no desire to understand even the slightest concept of atheism  how about sexual sins  gotta any of those secret desires in your head that you harbor but can get control of   do you dehumanize women when they walk past you  do you degrade them to a sex object in your head  of course not  thats disgusting  for centuries religions have been discriminating on sex and treating women as secondclass humans thats one of the reasons i renounced my christianity  do you insult people unknowingly then regret it later  yet do it again the next time opportunity presents itself  no  i dont insult people  period  its not in my nature and its not something that i want to do either  are you truly the master of yourself  not yet  but my life is the ground i use to practice on  the fun is in the getting there  i have admitted that i am not the master of my thought life at all times that i sometimes say things i do want to say and then repeat my mistake unwantingly  i have admitted to myself that i cannot control every aspect of my being  there are times i know i shouldnt say something but then say it anyway  there are times i simply forget a lesson i in fact am not my own master  we dont start out perfect weve got to strive to be something better  i know my shortcomings and i know my strengths and i live my life according to the decisions i make and i am content to abide with the consequences of my decisions as easily as ill accept the praise for them  there have been times in my life when ive made mistakes yes i try to never make the same mistake twice  i need help  jesus promised me this help  and i took him up on his offer  i have willfully let jesus be my master because jesus knows what is better for me than i myself do  i regard christ as a myth  i feel that there are far too many people offering far too many interpretations of what he supposedly said and did  the only person who can really judge me is me  i choose the roads i travel and i decide whether or not i want to reach the end of any given road or turn back  and as long as i dont always turn back theres no shame in it  when i need help i seek out my friends  do you see my point  i think youre the one under the rock and im getting a great tan out here in the sunlight  my life has improved immesurably since i abandoned theism  come and join me  it will be a difficult trip at first until you build up your muscles for the long hike but its well worth it  then i guess ignorance is bliss for you  because brian you enjoy not having a clue about the bible     and you dont have a clue about what im saying either  open your eyes and see open your ears and listen  im not just spouting off empty words  this is my life this is what gives me meaning  dont you see  im not going to accept anything that i cant witness with my own eyes or experience with my own senses especially not something as megapowerful as what youre trying to get me to accept surely if you believe in it this strongly you must have a good reason to dont you  can you witness motherly love with your senses  how does caring and concern for you register with your senses  if nothing registers to you other than what you can see taste smell hear and touch then you better become a vulcan and fast  you better get rid of your emotions  huh  youre going way off the track here  i say my mother loves me  how do i know you ask  i can point to definite things shes done for me and i can even just bring her to you so you can ask her facetoface  you say your deity loves you  how do you know i ask  you cant even convince me that it exists  my god says that you will not cease existing  you have life forever  you can choose to either live it in hell in eternal torment where there is no communication whatsoever or can choose to  live it in paradise with god  that is what my god says  and that was the issue  your madeup theism is what it ismade up  its wishful thinking  if any god dangles heaven before me like a carrot promising untold pleasures to me if ill only suspend my disbelief and ignore my rationality for just this once then i would choose hell  i can not lie to myself to placate another being no matter how powerful it is  note also that there are several gods trying to lure me this way yahweh allah zeus odin ra  please give me a solid reason to choose one of them over the others   description of kendigism deleted  hee hee   why would you want to live a good life to you you die and thats it  dont contradict yourself  you have no reason to live a good life  it doesnt do you any good in the end  your life doesnt do anybody else any good  either because everyone dies anyway  so you have no reason to lead a good life leading a good life is meaningless   why do you do such a meaningless thing  that paragraph demonstrates that you havent listened to a single word ive said  have you ever gone to an amusement park  why  i mean after a few hours it closes and nothings different except that youre a few dollars lighter  going to the amusement park doesnt do you any good at all  why do you do such a meaningless thing  the answer is that you think its fun  you play the skeeball over and over because youd like to get better at it even though youre not going to win anything better than a stuffed animal even if you blow ten dollars on it  you ride the roller coaster because its an thrilling experience even though because it scares the dickens out of you  in the same way i think life is fun  and i dont intend to leave the amusement park of life until they close down for the night  d  im sorry i dont feel that sacrificing jesus was something any god id worship would do unless the sacrifice was only temporary in which case its not really all that important  has the resurrection sunk in  jesus is alive  jesus is not dead  so you and your holy book say  by the same token therefore santa claus delivers toys every xmas  dont you see  i have no reason to believe that what you say is true  please give me some reason that i cant similarly apply to santa claus  forget the bible for a minute  forget quoting verses forget about who said what about this or that  show me  picture just you and me and a wide open hilltop and convince me that youre right  forget that i am a person  forget that i know how to type  forget that i know how to put a sentence together  forget that i know how to send email   forget my existence  proove to me that i exist    i cant do it because your existence means nothing more to me than just your communications over the net  you have no more bearing on nor importance in my life than that remove it and you will cease to be significant to me  are you thereby inferring that your deity is nothing more than a collection of verses in a book and cannot be supported without invoking them  or do you mean that the existence of your deity and in fact any other deity that can be written about is as real as your own existence  why do you believe what you believe      brian kendig                             je ne suis fait comme aucun   bskendignetcomcom                de ceux que jai vus jose croire                             netre fait comme aucun de ceux qui existent     the meaning of life     si je ne vaux pas mieux au moins je suis autre      is that it ends                                            rousseau ,3
766,133,from pharveyquackkfucom paul harvey subject re an invisible god organization the duck pond public unix 1 408 249 9630 log in as guest lines 14  in article 1993apr171528337811mathstcdie  pmoloneymathstcdie paul moloney writes jmerittmentalmitreorg jim meritt  system admin writes  god can be seen         and i will take away my hand and thou shalt see my backparts wot gods a mooner   such lunacy  gee maybe theres something in this christianity thing after all  maybe god is john belushi from animal house  the supernatural one wants to have a personal relationship with you jhvh1 come quick ,3
767,1288,from timmbakemclucsbedu bake timmons subject re amusing atheists and agnostics lines 19  nancyofrasersfuca nancy patricia oconnor writes  timmbakemclucsbedu bake timmons writes  rule 4  dont mix apples with oranges  how can you say that the extermination by the mongols was worse than stalin  khan conquered people unsympathetic to his cause  that was atrocious  but stalin killed millions of his own people who loved and worshipped him and his atheist state  how can anyone be worse than that  youre right  and david koresh claimed to be a christian  yup  i can hear the millions cheering for dk right now  josef stalin eat your heart out    bake timmons iii   theres nothing higher stronger more wholesome and more useful in life than some good memory  alyosha in brothers karamazov dostoevsky ,0
768,1965,from munizbrwtms2decnetrockwellcom rwtms2munizb subject space event in los angeles ca xadded forwarded by space digest organization via international space university originalsender isuvacationvenaricscmuedu distribution sci lines 52     for immediate release           contact  oasis 310 3642290     15 april 1993                                los angeles ca       local national space society chapters sponsor talk by la   advocate of lunar power system as energy source for the world     on april 21 the oasis and ventura county chapters of the national  space society will sponsor a talk by lunar power system lps co inventor and vicepresident of the lps coalition dr robert d waldron  it will be held at 730 pm at the rockwell science center in thousand oaks ca     dr waldron is currently a technical specialist in space materials processing with the space systems division of rockwell international in downey california  he is a recognized world authority on lunar materials refinement  he has written or coauthored more than 15 articles or reports on nonterrestrial materials processing or utilization  along with dr david criswell waldron invented the lunarsolar power system concept     momentum is building for a coalition of entrepreneurs legal experts and soviet and us scientists and engineers to build the lunar power system a pollutionfree energy source with a potential to power the globe     for the past three years members of the coalition nearly half from california have rejuvenated the commercial and scientific concept of a solar power system based on the moon     the lps concept entails collecting solar energy on the lunar surface and beaming the power to earth as microwaves transmitted through orbiting antennae  a mature lps offers an enormous source of clean sustainable power to meet the earths ever increasing demand using proven basic technology     oasis organization for the advancement of space industrialization is the greater los angeles chapter of the national space society which is an international nonprofit organization that promotes development of the space frontier the ventura county chapter is based in oxnard ca         where  rockwell science center auditorium 1049 camino                dos rios thousand oaks ca     directions ventura freeway 101 to thousand oaks exit onto                lynn road heading north right turn from 101                north left turn from 101 south after about 12                mile turn left on camino dos rios after about 12                mile make first right into rockwell after camino                colindo parking at top of hill to the left  ,2
769,235,from hedrickathosrutgersedu charles hedrick subject re clarification of personal position jesus and the law organization rutgers univ new brunswick nj lines 98  sandviknewtonapplecom kent sandvik writes  my online bible is on a cd but i dont own a cdrom system for the time being so i cant search for the famous cite where jesus explicitly states that he didnt want to break existing jewish laws in other words technically speaking christians should use saturday and not sunday as their holy day if they want to conform to the teachings of jesus  i think the passage youre looking for is the following  matthew 517    think not that i have come to abolish the law and the  prophets i have come not to abolish them but to fulfil them  matthew 518   for truly i say to you till heaven and earth pass away  not an iota not a dot will pass from the law until all is accomplished  matthew 519   whoever then relaxes one of the least of these commandments  and teaches men so shall be called least in the kingdom of heaven but he  who does them and teaches them shall be called great in the kingdom of  heaven  matthew 520   for i tell you unless your righteousness exceeds that of  the scribes and pharisees you will never enter the kingdom of heaven   there are several problems with this  the most serious is that the law was regarded by jews at the time and now as binding on jews but not on gentiles  there are rules that were binding on all human beings the socalled noachic laws but they are quite minimal  the issue that the church had to face after jesus death was what to do about gentiles who wanted to follow christ  the decision not to impose the law on them didnt say that the law was abolished  it simply acknowledged that fact that it didnt apply to gentiles  this is a simple answer which i think just about everyone can agree to a discussion of the issue in more or less these terms is recorded in acts 15  however theres more involved  in order to get a full picture of the role of the law we have to come to grips with pauls apparent rejection of the law and how that relates to jesus commendation of the law  at least as i read paul he says that the law serves a purpose that has been in a certain sense superceded  again this issue isnt one of the abolition of the law  in the middle of his discussion paul notes that he might be understood this way and assures us that thats not what he intends to say  rather he sees the law as primarily being present to convict people of their sinfulness  but ultimately its an impossible standard and one that has been superceded by christ  pauls comments are not the worlds clearest here and not everyone agrees with my reading  but the interesting thing to notice is that even this radical position does not entail an abolition of the law  it still remains as an uncompromising standard from which not an iota or dot may be removed for its purpose of convicting of sin its important that it not be relaxed  however for christians its not the end  ultimately we live in faith not law  while the theoretical categories they use are rather different in the end i think jesus and paul come to a rather similar conclusion  the quoted passage from mat 5 should be taken in the context of the rest of the sermon on the mount where jesus shows us how he interprets the law  the not an iota or dot would suggest a rather literal reading but in fact thats not jesus approach  jesus interpretations emphasize the intent of the law and stay away from the ceremonial details  indeed he is well known for taking a rather free attitude towards the sabbath and kosher laws  some scholars claim that mat 51720 needs to be taken in the context of 1st cent jewish discussions  jesus accuses his opponents of caring about giving a tenth of even the most minor herbs but neglecting the things that really matter justice mercy and faith and caring about how cups and plates are cleaned but not about the fact that inside the people who use them are full of extortion and rapacity  mat 232325 this and the discussion later in mat 5 suggest that jesus has a very specific view of the law in mind and that when he talks about maintaining the law in its full strength he is thinking of these aspects of it pauls conclusion is similar  while he talks about the law being superceded all of the specific examples he gives involve the ceremonial law such as circumcision and the sabbath  he is quite concerned about maintaining moral standards  the net result of this is that when paul talks about the law being superceded and jesus talks about the law being maintained i believe they are talking about different aspects of the law  paul is embroiled in arguments about circumcision  as is natural in letters responding to specific situations hes looking at the aspect of the law that is currently causing trouble the law as specifically jewish ceremonies  he certainly does not intend to abolish divine standards of conduct  on the other hand when jesus commends the law he seems to be talking the law in its broadest implications for morals and human relationships and deemphasizing those aspects that were later to give paul so much trouble  its unfortunate that people use the same terms in different ways but we should be familiar with that from current conflicts  look at the way terms like family values take on special meaning from the current context  imagine some poor historian of the future trying to figure out why family values should be used as a code word for opposition to homosexuality in one specific period in the us  i think law had taken on a similar role in the arguments paul was involved in  paul was clearly not rejecting all of the jewish values that go along with the term law any more than people who concerned about the family values movement are really opposed to family values ,3
770,1095,from lusardicsbuffaloedu christopher lusardi subject program included 2 edge detection algorithms articleid acsuc5jqm6hlg organization state university of new york at buffalocomp sci lines 142 nntppostinghost hadarcsbuffaloedu    this program doesnt detect edges with compass operators and a laplacian operator it should output 2 raw greyscale images with edges the output doesnt look like edges at all  in novicee terms how do i correct the errors any improvements are welcome ill even accept your corrected code  if i convolve the inputimage with a digital gaussian 7 by 7 to remove noise will i get an improvement with the laplacian  2 types of edge detection include stdioh  include mathh   define imagewidth 300 define imageheight 300  unsigned char inputimage imageheightimagewidth  unsigned char angleswanted imageheightimagewidth unsigned char magnitudeimage imageheightimagewidth  int laplaceop1 33   01 0 141  01 0  int compassop1 33   1 1 1  00 0 111 int compassop2 33   1 1 0  101  011 int compassop3 33   1 01  101  1 01 int compassop4 33   011  101  1 1 0 int compassop5 33  111  00 0  1 1 1 int compassop6 33  11 0 10 1  0 1 1 int compassop7 33  1 0 1 10 1 1 0 1 int compassop8 33   0 1 1 10 1 11 0  void compass rowcol int rowcol    int value   int oprows opcols   int compass1compass2compass3compass4   int compass5compass6compass7compass8      compass1  compass2  compass3  compass4  0   compass5  compass6  compass7  compass8  0      for oprows  1 oprows  2 oprows     for opcols  1 opcols  2 opcols        9if row  oprows  0  col  opcols  0 9   9     9    compass1  int inputimage row  oprowscol  opcols   9                       compassop1 oprows  1opcols  1 9    compass2  int inputimage row  oprowscol  opcols   9                       compassop2 oprows  1opcols  1 9    compass3  int inputimage row  oprowscol  opcols   9                       compassop3 oprows  1opcols  1 9    compass4  int inputimage row  oprowscol  opcols   9                       compassop4 oprows  1opcols  1 9    compass5  int inputimage row  oprowscol  opcols   9                       compassop5 oprows  1opcols  1 9    compass6  int inputimage row  oprowscol  opcols   9                       compassop6 oprows  1opcols  1 9    compass7  int inputimage row  oprowscol  opcols   9                       compassop7 oprows  1opcols  1 9    compass8  int inputimage row  oprowscol  opcols   9                       compassop8 oprows  1opcols  1 9     9            if compass1  compass2     value  compass2   else      value  compass1         if value  compass3     value  compass3   if value  compass4     value  compass4   if value  compass5     value  compass5   if value  compass6     value  compass6   if value  compass7     value  compass7   if value  compass8     value  compass8    magnitudeimage rowcol  char value   void laplace1 rowcol int rowcol    int oprows opcols    magnitudeimage rowcol  0   for oprows  1 oprows  2 oprows     for opcols  1 opcols  2 opcols       if row  oprows  0  col  opcols  0 9magnitudeimage rowcol   9  char intmagnitudeimage rowcol  99  int inputimage row  oprowscol  opcols   99   laplaceop1 oprows  1opcols  1   main      file originalimagefp   file laplace1magfplaplace2magfplaplace3magfp   file compassmagfp    int row col algocount    originalimagefp  fopen inputimagerb    laplace1magfp  fopen laplace1magnitudewb   compassmagfp  fopen compassmagnitudewb    fread unsigned char  inputimagesizeofunsigned charimageheight  imagewidthoriginalimagefp   for algocount  0 algocount  2algocount             for row  0 row  imageheight row  9for col  0 col  imagewidth col  9  if algocount 9    laplace1 rowcol 9  else  9    compass rowcol              if algocount 9fwritemagnitudeimagesizeofcharimageheight  imagewidthlaplace1magfp       else  9fwritemagnitudeimagesizeofcharimageheight  imagewidthcompassmagfp                               for a lot of au music ftp soundssdsuedu                then cat fileau  devaudio         ub library catalogtelnet bisonacsubuffaloedu                 14261 when in doubt ask xarchie xgopher or xwais ,1
771,1667,from rolandsicsse roland karlsson subject re magellan venus maps thanks inreplyto baalkekelvinjplnasagovs message of 30 mar 1993 0034 ut lines 14 organization swedish institute of computer science kista   thanks ron and peter for some very nice maps  i have an advice though  you wrote that the maps were reduced to 256 colors  as far ad i understand jpeg pictures gets much better and the compressed files smaller if you use the original 3 color 24 bit data when converting to jpeg  thanks again   roland karlsson             sics po box 1263 s164 28 kista sweden internet rolandsicsse    tel 46 8 752 15 40          fax 46 8 751 72 30 telex 812 6154 7011 sics   ttx 2401812 6154 7011sics ,2
772,672,from jafoustccocaltechedu jeff foust subject re new planetkuiper object found organization caltech  pasadena california usa lines 12 distribution sci nntppostinghost sandmancaltechedu  in a recent article jdnicollprismccsuwoca james davis nicoll writes 9if the  new  kuiper belt object is  called karla the next one  should be called smiley  unless im imaging things always a possibility  1992 qb1 the kuiper belt object discovered last year is known as smiley    jeff foust              49 days9youre from outer space senior planetary science caltech9no im from iowa  i only work in jafoustccocaltechedu999 outer space jeffscn1jplnasagov999 from star trek iv the voyage home ,2
773,694,from hudsonathenacsugaedu paul hudson jr subject re religion and homosexuality keywords being liberal organization university of georgia athens distribution usa lines 18  in article 1993apr51824117621midwayuchicagoedu dsoconnemidwayuchicagoedu writes first of all as far as i know only male homosexuality is explicitly mentioned in the bibles so youre off the hook there  actually there is one condemnation of lesbian acts in the bible romans 126  i think in any event there are plenty of people in many denominations who do not consider a persons sexual identification of gaylesbianbisexual as an immoral lifestyle choice  there are plenty who dont read the bible or pray for that matter  link hudson   ,3
